trip_distance,tip_amount,fare_amount,total_amount,passenger_count,start_hour,start_day,start_weekday,start_month,trip_duration_minutes
1.54,0.0,7.5,9.3,1.0,18,16,Friday,7,8.183333333333334
1.33,0.0,10.0,11.8,1.0,18,16,Friday,7,13.933333333333334
1.56,1.0,8.5,11.3,1.0,18,16,Friday,7,10.65
0.59,0.0,5.0,6.8,1.0,17,16,Friday,7,4.783333333333333
1.64,0.0,8.0,9.8,1.0,18,16,Friday,7,8.216666666666667
0.91,2.2,7.0,11.0,1.0,18,16,Friday,7,7.666666666666667
4.52,0.0,17.5,19.3,1.0,18,16,Friday,7,24.6
6.17,0.0,21.5,26.05,2.0,18,16,Friday,7,21.133333333333333
3.88,0.0,16.0,20.55,1.0,18,16,Friday,7,18.55
1.5,3.35,9.5,14.65,1.0,18,16,Friday,7,13.35
3.35,0.0,12.5,14.3,1.0,18,16,Friday,7,12.833333333333334
2.3,3.89,11.0,19.44,1.0,18,16,Friday,7,13.25
8.28,6.66,31.5,39.96,1.0,18,16,Friday,7,40.53333333333333
1.29,0.0,8.0,9.8,1.0,18,16,Friday,7,9.75
0.98,1.76,7.0,10.56,1.0,18,16,Friday,7,8.916666666666666
2.53,2.86,12.5,17.16,5.0,19,16,Friday,7,17.25
7.93,8.14,28.0,40.69,2.0,19,16,Friday,7,31.683333333333334
0.82,1.26,4.5,7.56,1.0,19,16,Friday,7,1.9833333333333334
0.59,1.2,4.5,7.5,1.0,19,16,Friday,7,3.4166666666666665
2.39,0.0,12.5,14.3,1.0,19,16,Friday,7,16.25
1.4,2.0,8.0,11.8,1.0,19,16,Friday,7,8.916666666666666
0.99,0.0,8.0,9.8,1.0,19,16,Friday,7,10.75
3.28,0.0,11.5,13.3,1.0,19,16,Friday,7,10.3
0.95,0.0,5.0,6.8,2.0,19,16,Friday,7,3.45
7.32,0.0,25.5,27.3,2.0,19,16,Friday,7,23.85
1.05,0.0,6.5,8.3,1.0,19,16,Friday,7,5.9
3.72,0.0,19.0,20.8,1.0,17,16,Friday,7,27.2
0.44,0.0,4.0,5.8,1.0,19,16,Friday,7,2.95
1.33,1.2,17.0,20.0,1.0,19,16,Friday,7,28.35
1.06,0.0,7.0,8.8,5.0,19,16,Friday,7,12.833333333333334
1.0,2.2,6.5,13.25,1.0,19,16,Friday,7,7.033333333333333
4.22,0.0,17.5,19.3,1.0,19,16,Friday,7,20.816666666666666
5.76,0.0,21.0,25.55,1.0,19,16,Friday,7,21.516666666666666
4.39,4.41,17.5,26.46,1.0,18,16,Friday,7,21.6
0.36,0.0,12.0,12.3,1.0,19,16,Friday,7,2.15
7.97,0.0,25.0,29.55,1.0,19,16,Friday,7,23.133333333333333
3.6,0.0,11.0,11.3,1.0,19,16,Friday,7,22.383333333333333
1.92,2.46,10.5,14.76,1.0,19,16,Friday,7,14.383333333333333
0.0,0.0,7.0,7.3,1.0,20,16,Friday,7,0.08333333333333333
1.42,0.0,7.0,8.8,1.0,19,16,Friday,7,7.183333333333334
0.9,0.0,6.0,7.8,1.0,19,16,Friday,7,5.633333333333334
1.26,2.11,6.0,12.66,1.0,19,16,Friday,7,4.95
1.5,0.0,7.5,9.3,6.0,19,16,Friday,7,7.683333333333334
0.11,0.0,2.5,4.3,6.0,19,16,Friday,7,0.4166666666666667
2.52,0.0,13.5,15.3,1.0,19,16,Friday,7,19.55
1.29,0.0,9.5,11.3,1.0,19,16,Friday,7,14.233333333333333
8.33,6.06,28.5,36.36,1.0,19,16,Friday,7,30.9
0.8,0.0,5.0,6.8,1.0,19,16,Friday,7,4.316666666666666
0.51,0.0,4.5,6.3,1.0,19,16,Friday,7,4.016666666666667
1.29,0.0,8.0,9.8,1.0,20,16,Friday,7,9.3
3.68,2.0,17.5,24.05,1.0,19,16,Friday,7,23.916666666666668
4.34,0.0,17.5,22.05,1.0,19,16,Friday,7,22.366666666666667
1.63,1.32,7.0,10.12,1.0,19,16,Friday,7,6.95
4.68,3.32,15.0,22.87,1.0,19,16,Friday,7,12.1
2.11,0.0,11.0,12.8,1.0,19,16,Friday,7,14.716666666666667
1.83,0.0,10.0,11.8,1.0,19,16,Friday,7,13.3
0.69,1.36,5.0,8.16,1.0,19,16,Friday,7,4.6
1.21,2.0,7.0,10.8,1.0,19,16,Friday,7,8.466666666666667
1.69,2.45,8.0,12.25,1.0,19,16,Friday,7,8.25
8.88,0.0,29.5,31.3,1.0,19,16,Friday,7,28.55
2.42,0.0,12.5,14.3,1.0,19,16,Friday,7,15.133333333333333
0.99,1.82,5.5,9.12,1.0,19,16,Friday,7,4.3
4.73,0.0,18.0,22.55,1.0,19,16,Friday,7,17.733333333333334
0.85,0.0,4.5,6.3,1.0,19,16,Friday,7,2.1
1.41,0.0,9.0,10.8,1.0,19,16,Friday,7,10.416666666666666
3.3,0.0,13.0,17.55,2.0,19,16,Friday,7,14.533333333333333
3.84,0.0,14.5,16.3,1.0,19,16,Friday,7,15.383333333333333
5.59,4.36,20.0,26.16,1.0,19,16,Friday,7,22.3
4.67,0.0,19.5,21.3,5.0,19,16,Friday,7,27.433333333333334
2.39,0.0,13.5,15.3,5.0,19,16,Friday,7,19.483333333333334
2.17,0.0,9.0,13.55,1.0,19,16,Friday,7,8.416666666666666
2.36,3.31,12.0,19.86,1.0,19,16,Friday,7,14.066666666666666
1.89,0.0,11.0,12.8,2.0,19,16,Friday,7,14.483333333333333
0.93,0.0,7.0,8.8,1.0,19,16,Friday,7,8.466666666666667
16.32,0.0,64.0,65.8,1.0,19,16,Friday,7,87.41666666666667
1.37,0.0,8.5,10.3,1.0,18,16,Friday,7,10.8
0.01,0.0,2.5,4.3,1.0,19,16,Friday,7,0.06666666666666667
1.02,0.0,8.5,10.3,1.0,19,16,Friday,7,18.066666666666666
0.74,0.0,9.7,10.0,1.0,19,16,Friday,7,2.3333333333333335
2.41,1.36,9.0,14.91,1.0,19,16,Friday,7,7.383333333333334
1.99,2.7,9.0,13.5,1.0,19,16,Friday,7,9.35
11.79,11.09,36.0,55.44,1.0,19,16,Friday,7,34.8
2.7,0.0,14.0,15.8,1.0,19,16,Friday,7,16.616666666666667
2.37,0.0,84.7,85.0,1.0,18,16,Friday,7,20.75
2.9,2.76,12.0,16.56,1.0,19,16,Friday,7,13.033333333333333
1.3,1.95,6.0,9.75,1.0,19,16,Friday,7,5.0
1.5,3.55,16.5,21.35,1.0,19,16,Friday,7,26.816666666666666
0.83,0.08,6.5,8.38,1.0,19,16,Friday,7,7.966666666666667
5.68,6.32,23.5,31.62,1.0,19,16,Friday,7,28.2
0.75,0.0,6.0,7.8,1.0,19,16,Friday,7,6.0
14.45,0.0,48.0,49.8,1.0,20,16,Friday,7,48.86666666666667
2.5,0.0,14.0,15.8,1.0,19,16,Friday,7,21.766666666666666
2.68,3.36,15.0,20.16,1.0,19,16,Friday,7,20.083333333333332
3.26,0.0,15.0,16.8,1.0,19,16,Friday,7,20.3
2.9,0.0,11.0,12.8,2.0,19,16,Friday,7,10.233333333333333
6.02,0.0,23.5,25.3,1.0,19,16,Friday,7,31.166666666666668
1.06,0.0,6.5,8.3,1.0,19,16,Friday,7,6.816666666666666
0.92,0.0,6.5,8.3,1.0,19,16,Friday,7,7.5
0.93,0.0,5.0,6.8,1.0,19,16,Friday,7,4.166666666666667
1.52,1.8,8.5,12.1,1.0,19,16,Friday,7,10.583333333333334
3.72,0.0,17.0,17.3,2.0,19,16,Friday,7,32.766666666666666
2.47,3.54,10.0,15.34,1.0,19,16,Friday,7,11.466666666666667
4.01,3.81,14.5,22.86,1.0,19,16,Friday,7,14.616666666666667
1.2,2.0,9.5,13.3,1.0,19,16,Friday,7,12.883333333333333
10.05,2.0,31.5,35.3,1.0,19,16,Friday,7,29.85
2.23,0.0,10.0,11.8,2.0,19,16,Friday,7,9.233333333333333
8.13,7.11,31.0,42.66,1.0,19,16,Friday,7,41.983333333333334
1.26,1.86,7.5,11.16,1.0,19,16,Friday,7,8.7
0.85,1.0,4.5,7.3,6.0,19,16,Friday,7,2.5166666666666666
2.84,4.66,11.0,20.21,6.0,19,16,Friday,7,10.383333333333333
3.11,2.56,12.5,19.61,6.0,19,16,Friday,7,13.65
0.77,0.0,5.0,6.8,1.0,19,16,Friday,7,4.416666666666667
1.26,1.96,8.0,11.76,1.0,19,16,Friday,7,10.7
0.85,1.0,5.0,7.8,1.0,19,16,Friday,7,4.433333333333334
19.52,0.0,60.0,68.35,2.0,19,16,Friday,7,60.4
2.43,0.0,12.5,14.3,1.0,19,16,Friday,7,16.866666666666667
1.06,0.0,7.5,9.3,1.0,19,16,Friday,7,8.033333333333333
0.97,0.0,6.5,8.3,2.0,19,16,Friday,7,6.8
1.27,0.0,7.5,9.3,1.0,19,16,Friday,7,8.216666666666667
0.0,15.7,2.5,20.0,1.0,19,16,Friday,7,0.0
2.34,0.78,11.0,16.33,1.0,19,16,Friday,7,12.95
2.42,4.22,9.5,18.27,4.0,19,16,Friday,7,10.083333333333334
5.05,0.0,20.5,22.3,1.0,19,16,Friday,7,27.583333333333332
4.02,4.76,14.5,23.81,1.0,19,16,Friday,7,17.033333333333335
1.35,2.26,9.5,13.56,1.0,19,16,Friday,7,13.216666666666667
4.92,0.0,17.0,21.55,1.0,19,16,Friday,7,16.066666666666666
0.98,2.01,5.5,12.06,2.0,19,16,Friday,7,4.883333333333334
2.12,2.36,10.0,14.16,1.0,19,16,Friday,7,12.1
0.6,0.0,5.5,7.3,1.0,19,16,Friday,7,4.983333333333333
3.6,3.95,18.0,23.75,1.0,19,16,Friday,7,25.95
28.07,0.0,86.0,87.8,1.0,19,16,Friday,7,66.85
4.39,0.0,20.0,20.3,2.0,19,16,Friday,7,32.11666666666667
5.19,0.0,16.0,16.3,2.0,19,16,Friday,7,18.316666666666666
0.0,0.0,8.0,8.3,1.0,19,16,Friday,7,0.16666666666666666
18.52,0.0,63.5,71.85,1.0,19,16,Friday,7,61.583333333333336
6.81,0.0,21.0,25.55,1.0,19,16,Friday,7,21.116666666666667
14.2,10.31,47.0,61.86,1.0,20,16,Friday,7,54.65
2.14,0.0,10.0,11.8,1.0,19,16,Friday,7,9.85
2.14,2.81,9.5,16.86,1.0,19,16,Friday,7,10.0
1.17,2.06,10.0,12.36,1.0,18,16,Friday,7,5.25
4.94,2.0,18.5,22.3,1.0,19,16,Friday,7,21.05
0.67,1.0,5.0,7.8,1.0,19,16,Friday,7,4.383333333333334
0.99,1.76,7.0,10.56,1.0,19,16,Friday,7,8.583333333333334
6.91,1.0,22.0,24.8,1.0,19,16,Friday,7,19.766666666666666
1.25,0.0,12.0,12.3,2.0,19,16,Friday,7,7.216666666666667
0.82,2.04,5.0,8.84,1.0,19,16,Friday,7,3.3833333333333333
0.8,1.65,6.5,9.95,1.0,19,16,Friday,7,6.983333333333333
1.8,2.55,11.5,15.35,3.0,19,16,Friday,7,16.2
0.96,0.0,5.5,7.3,1.0,19,16,Friday,7,5.266666666666667
0.98,0.0,6.0,7.8,1.0,19,16,Friday,7,6.15
2.2,5.32,19.5,26.62,1.0,19,16,Friday,7,31.916666666666668
5.0,5.61,23.5,33.66,1.0,20,16,Friday,7,32.916666666666664
4.45,0.0,17.0,18.8,1.0,19,16,Friday,7,18.283333333333335
5.72,0.0,22.0,23.8,1.0,19,16,Friday,7,27.883333333333333
1.58,2.06,9.0,12.36,5.0,20,16,Friday,7,11.05
1.09,1.46,6.0,8.76,5.0,20,16,Friday,7,5.716666666666667
9.58,0.0,29.0,30.3,2.0,20,16,Friday,7,26.033333333333335
3.69,3.91,15.5,23.46,1.0,20,16,Friday,7,18.116666666666667
4.89,4.08,15.0,20.38,1.0,20,16,Friday,7,10.8
2.53,2.66,12.0,15.96,1.0,19,16,Friday,7,13.483333333333333
1.2,0.0,7.5,8.8,1.0,20,16,Friday,7,8.683333333333334
0.7,1.0,5.0,7.3,1.0,20,16,Friday,7,5.316666666666666
9.4,0.0,33.5,34.8,2.0,20,16,Friday,7,34.983333333333334
4.44,0.0,19.5,20.8,2.0,18,16,Friday,7,1406.9
0.85,0.0,6.5,7.8,1.0,20,16,Friday,7,7.033333333333333
1.75,1.96,8.5,11.76,1.0,20,16,Friday,7,9.533333333333333
0.61,0.0,4.0,5.3,1.0,20,16,Friday,7,3.2
4.64,0.0,20.0,21.3,1.0,20,16,Friday,7,30.633333333333333
0.81,0.0,5.5,6.8,5.0,19,16,Friday,7,4.766666666666667
4.41,2.0,16.0,22.05,5.0,20,16,Friday,7,17.9
7.7,0.0,28.5,32.55,1.0,20,16,Friday,7,34.3
0.82,1.0,4.5,6.8,1.0,19,16,Friday,7,2.9
3.11,0.0,14.5,15.8,2.0,20,16,Friday,7,20.016666666666666
1.78,0.0,12.0,12.3,2.0,20,16,Friday,7,7.65
2.2,2.0,10.5,16.55,2.0,20,16,Friday,7,12.633333333333333
6.6,5.8,22.0,29.1,3.0,20,16,Friday,7,24.383333333333333
3.76,1.0,15.5,17.8,1.0,20,16,Friday,7,16.533333333333335
1.68,0.0,9.0,10.3,1.0,20,16,Friday,7,9.5
1.44,3.0,7.0,11.3,1.0,20,16,Friday,7,6.466666666666667
1.46,2.21,7.0,13.26,1.0,20,16,Friday,7,6.333333333333333
1.33,1.46,6.0,8.76,1.0,20,16,Friday,7,4.35
0.52,0.0,4.0,5.3,1.0,20,16,Friday,7,2.95
1.17,0.0,5.5,6.8,1.0,20,16,Friday,7,3.4
1.28,2.11,6.5,12.66,1.0,20,16,Friday,7,6.166666666666667
8.05,5.91,25.5,35.46,1.0,20,16,Friday,7,21.366666666666667
2.39,3.69,11.0,15.99,1.0,20,16,Friday,7,13.166666666666666
8.49,6.11,26.5,36.66,1.0,20,16,Friday,7,25.716666666666665
4.39,5.51,23.5,33.06,1.0,20,16,Friday,7,35.63333333333333
1.6,0.0,9.0,10.3,1.0,20,16,Friday,7,10.983333333333333
0.76,0.0,11.0,12.3,1.0,20,16,Friday,7,17.2
7.4,4.0,25.5,33.55,1.0,20,16,Friday,7,23.766666666666666
1.01,1.46,6.0,8.76,1.0,20,16,Friday,7,5.966666666666667
1.99,2.46,11.0,14.76,2.0,20,16,Friday,7,14.716666666666667
4.6,0.0,17.0,18.3,1.0,20,16,Friday,7,18.6
0.56,0.0,5.0,6.3,1.0,20,16,Friday,7,4.133333333333334
3.4,5.58,21.0,27.88,1.0,18,16,Friday,7,32.13333333333333
2.99,2.96,13.5,17.76,2.0,18,16,Friday,7,20.433333333333334
1.4,0.0,8.5,9.8,3.0,20,16,Friday,7,11.133333333333333
4.59,0.0,15.0,16.3,1.0,20,16,Friday,7,10.433333333333334
0.87,0.0,10.0,10.3,1.0,20,16,Friday,7,10.6
0.01,2.2,7.5,11.0,1.0,20,16,Friday,7,10.783333333333333
1.68,2.32,8.0,11.62,1.0,20,16,Friday,7,9.583333333333334
0.83,0.0,6.0,7.3,1.0,20,16,Friday,7,6.55
0.0,0.0,5.5,6.8,1.0,21,16,Friday,7,6.65
3.38,0.0,12.5,16.55,1.0,20,16,Friday,7,15.066666666666666
1.67,0.0,9.5,10.8,1.0,20,16,Friday,7,11.433333333333334
22.39,0.0,66.5,67.8,1.0,20,16,Friday,7,57.983333333333334
0.0,0.0,20.2,21.0,1.0,20,16,Friday,7,27.983333333333334
1.4,0.0,7.5,8.8,1.0,20,16,Friday,7,9.083333333333334
7.27,0.0,19.0,19.3,1.0,20,16,Friday,7,23.633333333333333
1.3,0.0,8.5,9.8,1.0,20,16,Friday,7,10.35
0.34,1.76,7.5,10.56,1.0,20,16,Friday,7,10.383333333333333
1.32,1.66,7.0,9.96,3.0,20,16,Friday,7,6.766666666666667
1.69,0.0,11.5,12.8,1.0,20,16,Friday,7,15.866666666666667
0.92,0.0,5.0,6.3,1.0,20,16,Friday,7,3.85
0.91,0.0,7.0,8.3,1.0,20,16,Friday,7,9.233333333333333
1.61,0.0,10.0,10.3,1.0,20,16,Friday,7,10.816666666666666
5.23,0.0,17.5,18.8,1.0,20,16,Friday,7,17.183333333333334
0.79,0.0,5.5,6.8,2.0,20,16,Friday,7,5.333333333333333
7.65,0.0,23.5,24.8,2.0,20,16,Friday,7,18.15
1.94,0.0,8.5,9.8,1.0,20,16,Friday,7,8.45
10.36,10.09,32.5,50.44,1.0,20,16,Friday,7,29.55
2.41,2.61,9.0,15.66,6.0,20,16,Friday,7,8.333333333333334
4.94,1.5,16.5,19.3,6.0,20,16,Friday,7,13.0
3.88,0.0,28.0,29.3,1.0,20,16,Friday,7,48.05
3.89,0.0,16.0,17.3,1.0,20,16,Friday,7,20.6
1.16,0.0,6.5,7.8,1.0,20,16,Friday,7,6.7
2.21,2.71,9.5,16.26,5.0,20,16,Friday,7,9.966666666666667
0.71,0.0,6.0,7.3,1.0,20,16,Friday,7,6.433333333333334
0.52,0.0,8.0,8.3,4.0,20,16,Friday,7,1.65
2.93,3.45,12.5,17.25,5.0,20,16,Friday,7,12.833333333333334
1.42,0.08,11.0,12.38,5.0,20,16,Friday,7,15.95
3.44,4.89,15.0,21.19,1.0,20,16,Friday,7,19.966666666666665
1.75,1.5,8.0,13.55,2.0,19,16,Friday,7,8.5
9.09,0.0,15.0,15.3,2.0,20,16,Friday,7,33.3
8.89,7.58,26.0,37.88,1.0,20,16,Friday,7,20.116666666666667
3.12,3.86,18.0,23.16,1.0,20,16,Friday,7,26.95
2.02,0.0,10.5,11.8,1.0,20,16,Friday,7,12.783333333333333
3.4,3.15,14.5,18.95,1.0,20,16,Friday,7,17.916666666666668
3.13,0.0,15.0,15.3,1.0,20,16,Friday,7,30.816666666666666
0.0,0.08,12.0,12.38,1.0,21,16,Friday,7,0.05
2.01,2.58,9.0,12.88,1.0,21,16,Friday,7,10.216666666666667
1.21,0.0,7.0,8.3,1.0,21,16,Friday,7,7.233333333333333
1.76,0.0,9.0,10.3,1.0,21,16,Friday,7,10.533333333333333
2.89,0.0,15.0,16.3,1.0,21,16,Friday,7,21.483333333333334
6.6,0.0,28.0,34.85,1.0,21,16,Friday,7,19.583333333333332
2.43,4.57,9.0,17.62,1.0,21,16,Friday,7,8.483333333333333
1.24,0.0,7.0,11.05,1.0,21,16,Friday,7,7.25
1.67,1.86,8.0,11.16,1.0,21,16,Friday,7,7.8
2.21,10.0,14.5,25.8,1.0,21,16,Friday,7,21.4
1.1,0.0,8.5,9.8,1.0,21,16,Friday,7,11.05
2.33,0.0,9.0,10.3,2.0,21,16,Friday,7,6.966666666666667
2.31,0.0,10.5,11.8,1.0,21,16,Friday,7,11.883333333333333
5.22,1.0,20.0,22.3,1.0,22,16,Friday,7,21.483333333333334
2.23,0.0,9.5,10.8,1.0,20,16,Friday,7,10.083333333333334
1.35,2.49,7.0,10.79,1.0,21,16,Friday,7,6.383333333333334
0.69,1.81,5.0,10.86,1.0,21,16,Friday,7,4.45
3.27,0.0,14.5,15.8,1.0,21,16,Friday,7,17.483333333333334
4.66,0.0,18.0,19.3,1.0,22,16,Friday,7,19.883333333333333
3.8,3.8,15.0,22.85,1.0,21,16,Friday,7,16.866666666666667
1.6,1.86,8.0,11.16,1.0,21,16,Friday,7,9.183333333333334
1.48,5.0,7.5,13.8,1.0,21,16,Friday,7,8.133333333333333
0.92,1.74,4.5,7.54,1.0,21,16,Friday,7,3.2666666666666666
24.53,5.0,70.0,76.3,1.0,21,16,Friday,7,56.85
1.2,1.56,6.5,9.36,1.0,21,16,Friday,7,6.933333333333334
3.23,0.0,20.0,21.3,1.0,21,16,Friday,7,28.633333333333333
6.19,5.0,24.5,30.8,1.0,22,16,Friday,7,29.183333333333334
2.5,0.0,10.0,11.3,1.0,21,16,Friday,7,10.833333333333334
2.09,0.0,11.0,12.3,1.0,21,16,Friday,7,15.033333333333333
2.03,0.0,8.5,9.8,1.0,21,16,Friday,7,7.633333333333334
0.0,0.0,24.2,25.0,1.0,21,16,Friday,7,29.133333333333333
2.98,0.0,17.0,18.3,1.0,21,16,Friday,7,23.583333333333332
0.96,1.36,5.5,8.16,1.0,22,16,Friday,7,5.333333333333333
11.36,5.0,37.5,46.55,1.0,21,16,Friday,7,39.03333333333333
8.81,5.56,26.5,33.36,1.0,21,16,Friday,7,23.8
4.97,0.0,20.0,21.3,1.0,21,16,Friday,7,22.383333333333333
7.28,0.0,24.0,28.05,1.0,21,16,Friday,7,22.816666666666666
1.45,2.32,8.0,11.62,1.0,21,16,Friday,7,8.783333333333333
5.18,0.0,16.5,17.8,1.0,21,16,Friday,7,11.75
13.86,7.96,38.5,47.76,1.0,21,16,Friday,7,25.15
5.46,5.26,25.0,31.56,1.0,21,16,Friday,7,37.583333333333336
1.49,0.0,7.0,11.05,1.0,21,16,Friday,7,6.9
2.69,0.0,12.5,13.8,1.0,21,16,Friday,7,15.616666666666667
4.58,0.0,17.0,21.05,1.0,21,16,Friday,7,19.416666666666668
0.0,0.0,48.2,55.55,1.0,21,16,Friday,7,49.9
3.38,0.0,12.5,16.55,1.0,21,16,Friday,7,12.4
0.46,0.0,4.5,5.8,1.0,21,16,Friday,7,3.966666666666667
1.92,0.0,9.5,10.8,1.0,21,16,Friday,7,11.466666666666667
4.29,0.0,20.0,21.3,2.0,21,16,Friday,7,29.333333333333332
1.55,2.31,7.5,13.86,6.0,21,16,Friday,7,6.9
4.55,5.34,16.5,23.14,1.0,21,16,Friday,7,16.35
3.41,2.76,12.5,16.56,1.0,21,16,Friday,7,13.866666666666667
0.0,12.2,2.5,16.0,1.0,21,16,Friday,7,0.03333333333333333
0.01,0.55,20.0,20.85,1.0,21,16,Friday,7,0.05
0.48,0.0,4.0,5.3,1.0,21,16,Friday,7,2.7666666666666666
1.26,0.0,7.0,8.3,1.0,21,16,Friday,7,6.95
0.85,2.19,6.0,9.49,5.0,21,16,Friday,7,7.216666666666667
3.29,0.0,11.5,12.8,1.0,21,16,Friday,7,11.116666666666667
1.3,0.0,7.0,8.3,1.0,21,16,Friday,7,6.516666666666667
7.08,8.0,24.0,36.05,1.0,21,16,Friday,7,27.75
2.49,0.0,12.5,13.8,1.0,21,16,Friday,7,17.05
1.62,0.0,7.5,8.8,1.0,21,16,Friday,7,7.966666666666667
3.9,5.21,22.0,31.26,1.0,21,16,Friday,7,33.75
1.49,0.0,8.5,9.8,1.0,21,16,Friday,7,10.166666666666666
1.37,0.0,8.0,9.3,1.0,20,16,Friday,7,8.933333333333334
4.16,0.0,15.0,22.85,1.0,21,16,Friday,7,14.8
1.16,1.66,7.0,9.96,1.0,22,16,Friday,7,7.25
11.23,0.0,34.5,35.8,2.0,22,16,Friday,7,28.583333333333332
1.34,0.0,9.0,9.3,1.0,22,16,Friday,7,7.566666666666666
6.42,4.46,21.0,26.76,1.0,22,16,Friday,7,19.1
6.6,0.0,23.0,33.6,3.0,22,16,Friday,7,21.9
0.78,0.0,6.0,7.3,3.0,23,16,Friday,7,125.88333333333334
0.4,0.0,4.5,5.8,3.0,22,16,Friday,7,3.85
1.06,0.0,6.0,7.3,1.0,22,16,Friday,7,5.466666666666667
0.48,0.0,5.0,6.3,1.0,22,16,Friday,7,4.783333333333333
7.96,0.0,24.0,25.3,1.0,22,16,Friday,7,17.816666666666666
2.2,2.36,10.5,14.16,1.0,22,16,Friday,7,12.25
2.55,0.0,10.5,14.55,1.0,22,16,Friday,7,11.116666666666667
7.02,0.0,30.0,34.05,1.0,23,16,Friday,7,39.4
2.34,0.0,15.0,16.3,1.0,22,16,Friday,7,22.316666666666666
1.12,1.56,6.5,9.36,2.0,22,16,Friday,7,7.116666666666666
8.96,8.26,29.0,41.31,2.0,22,16,Friday,7,24.516666666666666
2.09,0.0,8.5,9.8,5.0,22,16,Friday,7,8.233333333333333
1.31,2.34,6.5,10.14,5.0,22,16,Friday,7,6.833333333333333
13.45,0.0,44.0,48.05,1.0,22,16,Friday,7,45.78333333333333
1.43,1.86,8.0,11.16,1.0,22,16,Friday,7,8.85
1.41,1.76,7.5,10.56,1.0,22,16,Friday,7,6.633333333333334
1.61,2.06,9.0,12.36,1.0,22,16,Friday,7,11.566666666666666
3.07,1.48,13.5,16.28,1.0,22,16,Friday,7,16.066666666666666
2.09,2.46,11.0,14.76,1.0,22,16,Friday,7,13.766666666666667
4.17,0.0,14.5,15.8,1.0,22,16,Friday,7,15.45
0.73,1.95,6.5,9.75,1.0,22,16,Friday,7,8.366666666666667
1.04,0.0,5.0,6.3,1.0,22,16,Friday,7,4.35
5.51,8.51,38.5,51.06,1.0,22,16,Friday,7,63.11666666666667
1.19,0.0,7.0,8.3,1.0,22,16,Friday,7,8.783333333333333
0.0,2.06,10.0,12.36,1.0,22,16,Friday,7,0.016666666666666666
7.92,0.0,38.0,42.05,2.0,22,16,Friday,7,50.0
5.1,3.96,18.5,23.76,1.0,22,16,Friday,7,19.55
5.49,0.0,17.0,18.3,1.0,22,16,Friday,7,12.383333333333333
0.95,0.0,6.0,7.3,1.0,22,16,Friday,7,5.9
5.71,0.0,20.0,21.3,1.0,22,16,Friday,7,20.883333333333333
8.26,6.61,29.0,39.66,5.0,22,16,Friday,7,30.15
0.0,2.81,10.0,16.86,1.0,22,16,Friday,7,15.983333333333333
0.51,0.0,4.0,5.3,1.0,22,16,Friday,7,2.35
2.87,0.0,16.0,17.3,1.0,22,16,Friday,7,23.916666666666668
3.19,0.0,16.0,16.3,3.0,22,16,Friday,7,13.433333333333334
1.29,0.0,8.0,9.3,1.0,22,16,Friday,7,10.016666666666667
1.59,0.0,8.5,9.8,1.0,22,16,Friday,7,9.833333333333334
7.15,0.0,26.0,27.3,1.0,22,16,Friday,7,33.1
3.04,2.66,12.0,15.96,1.0,22,16,Friday,7,11.45
1.54,1.0,7.5,9.8,1.0,0,17,Saturday,7,8.366666666666667
3.3,4.0,20.0,24.0,1.0,23,16,Friday,7,13.816666666666666
2.63,1.0,9.5,14.55,1.0,23,16,Friday,7,9.116666666666667
7.29,0.0,37.0,38.3,1.0,23,16,Friday,7,56.9
6.51,2.0,23.5,26.8,1.0,23,16,Friday,7,24.95
3.17,0.0,12.5,13.8,1.0,23,16,Friday,7,14.433333333333334
1.05,1.56,6.5,9.36,1.0,23,16,Friday,7,6.833333333333333
2.34,0.0,10.5,11.8,1.0,23,16,Friday,7,12.016666666666667
3.0,1.45,12.5,18.0,1.0,23,16,Friday,7,12.966666666666667
0.0,0.0,8.0,8.3,2.0,23,16,Friday,7,0.08333333333333333
1.17,0.0,6.0,10.05,1.0,23,16,Friday,7,5.15
7.3,0.0,21.0,22.3,1.0,23,16,Friday,7,12.983333333333333
2.76,3.08,11.0,15.38,1.0,23,16,Friday,7,12.666666666666666
1.98,0.0,8.5,9.8,5.0,23,16,Friday,7,12.766666666666667
1.31,2.49,7.0,10.79,5.0,23,16,Friday,7,6.633333333333334
1.33,2.21,7.0,13.26,2.0,23,16,Friday,7,6.383333333333334
2.3,0.0,11.0,15.05,1.0,23,16,Friday,7,11.183333333333334
0.64,1.58,5.0,7.88,1.0,23,16,Friday,7,5.0
5.52,0.0,19.5,20.8,1.0,23,16,Friday,7,20.766666666666666
2.27,0.0,9.5,10.8,2.0,23,16,Friday,7,11.233333333333333
3.38,0.0,15.0,15.3,3.0,23,16,Friday,7,18.583333333333332
3.2,0.0,13.0,14.3,1.0,23,16,Friday,7,14.433333333333334
15.64,0.0,45.0,46.3,1.0,23,16,Friday,7,30.433333333333334
0.8,0.0,4.5,5.8,1.0,23,16,Friday,7,3.316666666666667
4.29,2.0,14.5,20.55,1.0,23,16,Friday,7,15.0
0.0,15.41,64.5,94.41,1.0,23,16,Friday,7,89.55
26.12,0.0,82.0,89.85,1.0,23,16,Friday,7,66.41666666666667
3.32,2.0,12.0,15.3,1.0,23,16,Friday,7,12.266666666666667
1.9,0.0,14.5,15.8,1.0,23,16,Friday,7,21.65
6.03,3.0,20.5,27.55,1.0,23,16,Friday,7,22.583333333333332
